Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"714360","1","714397","","2009-04-03 15:10:32","","2","3086","<p>I am building an application plugin in Python which allows users to arbitrarily extend the application with simple scripts (working under Mac OS X).  Executing Python scripts is easy, but some users are more comfortable with languages like Ruby.</p>

<p>From what I've read, I can easily execute Ruby scripts (or other arbitrary shell scripts) using <code>subprocess</code> and capture their output with a pipe; that's not a problem, and there's lots of examples online.  However, I need to provide the script with multiple variables (say a chunk of text along with some simple boolean information about the text the script is modifying) and I'm having trouble figuring out the best way to do this.</p>

<p>Does anyone have a suggestion for the best way to accomplish this?  My goal is to provide scripts with the information they need with the least required code needed for accessing that information within the script.</p>

<p>Thanks in advance!</p>
","38666","One Crayon","","","","2009-04-05 07:48:15","How to execute an arbitrary shell script and pass multiple variables via Python?","<python><ruby><macos><shell><environment-variables>","3","0","","",""
"714367","1","714735","","2009-04-03 15:11:15","","3","2297","<p>I'm trying to write a video application in PyQt4 and I've used Python ctypes to hook into an old legacy video decoder library. The library gives me 32-bit ARGB data and I need to turn that into a QImage. I've got it working as follows:</p>

<pre><code>
# Copy the rgb image data from the pointer into the buffer
memmove(self.rgb_buffer, self.rgb_buffer_ptr, self.buffer_size)

# Copy the buffer to a python string
imgdata = """"
for a in self.rgb_buffer:
    imgdata = imgdata + a

# Create a QImage from the string data
img = QImage(imgdata, 720, 288, QImage.Format_ARGB32)
</code></pre>

<p>The problem is that ctypes outputs the data as type ""<code>ctypes.c_char_Array_829440</code>"" and I need to turn it into a python string so that I can construct a QImage. My copying mechanism is currently taking almost 300ms per image so it's painfully slow. The decode and display part of the process is only taking about 50ms.</p>

<p>Can anyone think of any cunning shortcuts I can take to speed up this process and avoid the need to copy the buffer twice as I'm currently doing?</p>
","39623","","","","","2009-04-03 16:38:18","Turning ctypes data into python string as quickly as possible","<python><pyqt4><ctypes>","1","0","","",""
"714368","1","714476","","2009-04-03 15:11:29","","7","2102","<p>I have a GlobalAssemblyInfo.cs file in the root of my solution, and I have something like the following entry in it to enable strong naming of my output assemblies.</p>

<pre><code>#pragma warning disable 1699
[assembly : AssemblyKeyFile(""..\\keyfile.snk"")]
#pragma warning restore 1699
</code></pre>

<p>This approach has two drawbacks. Firstly, AssemblyKeyFileAttribute is deprecated, and so to avoid compilation warnings I need the pragma lines you see above. Secondly, I either need to keep all my projects at the same depth relative to the root to use the relative path, or use an absolute path, which dictates a checkout location on other users' machines (and on continuous integration servers/build agents).</p>

<p>Does anyone have a better solution than this, other than going through each project setting strong naming in the project file?</p>
","83109","David M","","","","2009-04-03 16:07:54","GlobalAssemblyInfo.cs and strong naming","<c#><.net><configuration-management>","3","0","3","",""
"714370","1","1141464","","2009-04-03 15:12:34","","2","1125","<p>I have a flash control that I want to integrate with in SharePoint and would like to know what is the best way to read from a list so that I can display items in the flash control?</p>

<p>Code examples/ideas are welcome.</p>
","59035","LB","76337","","2009-07-17 03:00:36","2009-07-17 04:49:02","Flash and SharePoint","<flash><sharepoint>","5","2","","",""
"714375","1","","","2009-04-03 15:13:01","","6","4235","<p>I'm performance-tuning my code, and am surprised to find that the bottleneck is not dom node insert, but selection.</p>

<p>This is fast: </p>

<pre><code>var row = jquery(rowHTML).appendTo(oThis.parentTable);
</code></pre>

<p>but the subsequent getting of an element inside ""row"" is slow:</p>

<pre><code>var checkbox = jquery("".checkbox input"", row);
</code></pre>

<p>I need to get the checkbox in every row so I can attach an event handler to it. Selecting the checkbox is ALMOST 10X AS SLOW as inserting the entire parent row. </p>

<p>What am I doing wrong here?</p>
","44683","morgancodes","16417","Paolo Bergantino","2009-04-03 15:18:13","2016-02-01 22:28:26","What is the fastest way to get a dom element?","<javascript><jquery><dom>","7","1","0","",""
"714384","1","","","2009-04-03 15:14:37","","0","218","<p>I am using HTML. I have divided the page into two columns: inner1 and inner2.</p>

<ul>
<li><code>Inner1</code> has some data, it does not have the problem it has in column1.</li>
<li><code>Inner2</code> has a problem: since Inner2 is divided into two rows [in the same column2]</li>
<li><code>point2</code>- It has variable data[row -1]</li>
<li><code>another_new</code> - It has fixed data[row-2]</li>
</ul>

<h3>HTML:</h3>

<pre><code>&lt;div id=""outer""&gt;
    &lt;div id=""inner1""&gt;
        &lt;div id=""point1""&gt;
        &lt;/div&gt;
        &lt;div id=""response""&gt;
        &lt;/div&gt;
    &lt;/div&gt;
&lt;div id=""inner2""&gt;
    &lt;div id=""point2""&gt; &lt;!-- Variable data --&gt;
    &lt;/div&gt;
    &lt;div id=""another_new""&gt; &lt;!-- Fixed data --&gt;
    &lt;/div&gt;
    &lt;/div&gt;
&lt;/div&gt;
</code></pre>

<h3>CSS:</h3>

<pre><code>#inner1{
    float : left;
    width :61%;
}
#inner2{
    float :right;
    width :39%;
}
</code></pre>

<p>How do I display the page? <code>Point2</code> data should not overlap on <code>another_new</code> data.</p>
","44984","venkatachalam","63550","Rich B","2014-07-15 01:48:44","2014-07-15 01:50:04","HTML, columns and 'div's","<html><css>","2","2","","",""
"714388","1","747883","","2009-04-03 15:15:27","","0","1373","<p>I'm trying to save a Word document into iManage using ImportCmd from IMANEXTLib and I'm getting a new instance of Word every time I run it.</p>

<p>I've saved the document to doc1.doc, and then:</p>

<pre><code>    'Connects to WorkSite
    Dim dmsConnection As IManage.IManDMS = New IManage.ManDMSClass()
    dmsConnection.ApplicationName = ""My Application""
    Dim sesCobbDms As IManage.IManSession = dmsConnection.Sessions.Add(""DMS"")
    sesCobbDms.TrustedLogin()

    'Initialisation
    Dim hwndWord As Integer
    Dim strTempCaption As String = Application.Caption
    Application.Caption = ""Hunting For Word""
    hwndWord = MyApi.FindWindow(""OpusApp"", Application.Caption)
    Application.Caption = strTempCaption
    Dim intKeepCheckedOut As Integer
    Dim docJustSaved As IManage.NRTDocument
    Dim objImportCmd As IMANEXTLib.ImportCmd
    Dim objContextItems As New IMANEXTLib.ContextItems

    'Sets up ContextItems ready for save process
    objContextItems.Add(""ParentWindow"", hwndWord)
    objContextItems.Add(""DestinationObject"", sesCobbDms)
    objContextItems.Add(""IManExt.Import.FileName"", NrPort &amp; ""\Doc1.doc"")
    'Note that we have to check it in and then back out again, otherwise it checks out to the wrong place
    intKeepCheckedOut = IManage.CheckinOptions.nrDontKeepCheckedOut
    objContextItems.Add(""IManExt.Import.KeepCheckedOut"", intKeepCheckedOut)
    'Forces a blank description
    objContextItems.Add(""ImanExt.Import.DocDescription"", """")


    objImportCmd = New IMANEXTLib.ImportCmd
    objImportCmd.Initialize(objContextItems)
    objImportCmd.Update()

    If objImportCmd.Status = IMANEXTLib.CommandStatus.nrActiveCommand Then
        'Imports the document, throwing a Save As screen at the user
        objImportCmd.Execute()
</code></pre>

<p>And at this point, I get a new instance of Word, on top of the one I was saving from (ie, on top of Application).  What gives?</p>
","20354","Richard Gadsden","","","","2018-05-20 22:56:49","iManage ImportCmd launching new instance of Word","<.net><vb.net><vsto><imanage>","3","2","","",""
"714401","1","","","2009-04-03 15:17:41","","4","2939","<p>I am trying to migrate an old project to using LINQ but I have run into a pretty major problem. The problem is we have dynamic tables
for search indexing (CM-system with dynamic attributes). The search index has columns for each searchable attribute { attribute_x, attribute_y, ... }.
Now the problem is I cannot statically define which columns are available (or even which table to use as we divide search indexes), so I need a way to do this on the fly.</p>

<p>I have tried using Dynamic Expressions, but they still require a type to build the expression from, and I haven't been able to generate a valid type by reflection. (It seems no MemberInfo is generated).</p>

<p>I could also satisfy with just being able to generate an expression for searching ( but I guess this is no easier task ). Something along the lines of</p>

<pre>
var mySearchIndex= db.GetTable(myTableType);
var query = from p in db.Products from idx in mySearchIndex;
query = query.Where(
 ""idx."" + attributeName + "" > 50.0 &&
 idx."" + attributeName + "" </pre>

<p>would be desirable.</p>

<p>Has anyone come across a solution to this problem? I have been looking through blog posts and forums for the past two days in vain.</p>
","","runeborg","4370109","","2016-09-24 09:34:42","2016-09-24 09:34:42","Using LINQ to SQL with Dynamic tables","<sql><linq><dynamic>","3","0","2","",""
"714403","1","714514","","2009-04-03 15:18:16","","1","2691","<p>I need to keep track of rows in sections in my UITableView. For this I want to create an array in which I put an amount of rows in each section. This array should be of a certain size - so I suppose it would be better to use NSArray instead of NSMutableArray.</p>

<p>My question is - how can I initialize it with a certain number of objects of type NSInteger initially set to 0? And how can I alter that array - in my particular case to increase value of each item when I need it?</p>

<p>For instance:</p>

<pre><code>while (objects)
{
 myArray.(object string's first letter transformed to int)++;
}
</code></pre>
","77449","Ilya","496830","","2011-11-17 18:26:26","2011-11-17 18:26:26","how to set initial values in array to 0","<objective-c>","4","0","","",""
"714411","1","714516","","2009-04-03 15:19:03","","0","827","<p>I'm not trying to create an ODBC connection to be used in my application. I am working with another scripting language (I have no choice) that uses a local ODBC connection defined in odbcad32  (the Microsoft ODBC Source Administrator). I want to programmatically change the server in in odbcad32, and then call the script to do what it does, using the new information. </p>
","53007","scotty2012","","","","2009-04-03 15:44:29","Is it possible to create a persistant ODBC connection with C#?","<c#><odbc>","2","0","","",""
"714412","1","","","2009-04-03 15:19:05","","1","2403","<p>Our years-old WebLogic J2EE application has a message-driven bean which makes use of a stateless session bean.  The MDB onMessage method gets the home interface of the stateless session bean and calls the home interface's create() method to get the actual stateless session bean itself.</p>

<p>The code does not attempt to cache the session bean, just uses it directly:</p>

<pre><code>public void onMessage(Message message) 
{
    ...
    MySessionBeanLocal ejbLocal = MySessionBeanLocalHome.create();
    ejbLocal.myMethod();
</code></pre>

<p>There is no corresponding remove() call in the MDB.</p>

<p>My question is:  is it bad not to be calling remove() in this case?</p>

<p>I'm fairly sure that one is required to call remove() for a state<em>ful</em> session bean, but it's less clear to me if the remove() call is necessary for state<em>less</em>.</p>

<p>We recently made significant performance improvements but suddenly began to run out of stateful session beans under load with this exception:</p>

<p>java.lang.RuntimeException: An invocation of EJB MyMessageDrivenBean(Application: 
MyApplication, EJBComponent: MyApplication.jar) timed out while waiting to get an instance from the free pool.
        at weblogic.ejb20.pool.StatelessSessionPool.waitForBean(StatelessSessionPool.java:229)
        at weblogic.ejb20.pool.StatelessSessionPool.getBean(StatelessSessionPool.java:100)
        at weblogic.ejb20.manager.StatelessManager.preInvoke(StatelessManager.java:140)
        at weblogic.ejb20.internal.BaseEJBLocalObject.preInvoke(BaseEJBLocalObject.java:228)
        at weblogic.ejb20.internal.StatelessEJBLocalObject.preInvoke(StatelessEJBLocalObject.java:53)
        at MyMessageDrivenBean_x56omo_ELOImpl.processMessage(MyMessageDrivenBean_x56omo_ELOImpl.java:28)
        at MyMessageDrivenBean.onMessage(TBMessageListener.java:94)
        at weblogic.ejb20.internal.MDListener.execute(MDListener.java:370)
        at weblogic.ejb20.internal.MDListener.onMessage(MDListener.java:262)
        at weblogic.jms.client.JMSSession.onMessage(JMSSession.java:2678)</p>

<p>Our MDB pool is set to:</p>

<pre><code>&lt;message-driven-descriptor&gt;
&lt;pool&gt;
    &lt;max-beans-in-free-pool&gt;20&lt;/max-beans-in-free-pool&gt;
    &lt;initial-beans-in-free-pool&gt;5&lt;/initial-beans-in-free-pool&gt;
</code></pre>

<p>Our stateless session bean pool is set to:</p>

<pre><code>&lt;stateless-session-descriptor&gt;
&lt;pool&gt;
     &lt;max-beans-in-free-pool&gt;50&lt;/max-beans-in-free-pool&gt;
     &lt;initial-beans-in-free-pool&gt;5&lt;/initial-beans-in-free-pool&gt;
</code></pre>

<p>My question is, is the MDB that calls create() on the stateless session bean also responsible for calling the remove() for the state<em>less</em> session bean as well?  (The application seems to have run for years without calling remove(), but I'm wondering if improved throughput has exposed an old bug.)</p>
","55984","christophergraz","2548","christophergraz","2009-12-16 14:43:48","2009-12-16 14:43:48","Should MDB call remove() after using stateless session bean?","<weblogic><ejb><jboss-mdb><stateless-session-bean>","1","0","","",""
